order_id,ordered_at,customer_id,category,pincode,order_value,order_hour,day_of_week,month,is_weekend,festival_period,phone_verified,address_quality_signal,customer_prior_orders,customer_prior_rto_rate,customer_prior_delivery_rate,customer_prior_prepaid_attempts,customer_prior_prepaid_success_rate,customer_order_value_ratio,pincode_prior_orders,pincode_prior_rto_rate,split
ORDER-000154,2025-01-03T18:45:16,CUST-02785,fashion,ZONE-089,1912.52,18,4,1,0,0,0,0.693844,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000155,2025-01-03T19:11:25,CUST-01460,home,ZONE-068,2725.43,19,4,1,0,0,1,0.584449,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000156,2025-01-03T19:39:05,CUST-02045,electronics,ZONE-005,2836.05,19,4,1,0,0,0,0.895313,1,0.0,0.0,0,0.0,2.50942344446804,0,0.0,train
ORDER-000157,2025-01-03T20:04:06,CUST-03163,beauty,ZONE-079,290.13,20,4,1,0,0,1,0.810399,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000158,2025-01-03T20:30:06,CUST-03481,fashion,ZONE-103,1145.17,20,4,1,0,0,1,0.865255,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000159,2025-01-03T20:56:42,CUST-00482,beauty,ZONE-032,230.69,20,4,1,0,0,1,0.279274,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000160,2025-01-03T21:24:27,CUST-00069,electronics,ZONE-101,3091.48,21,4,1,0,0,1,1.0,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000161,2025-01-03T21:46:54,CUST-01527,fashion,ZONE-048,2891.52,21,4,1,0,0,1,0.886241,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000162,2025-01-03T22:12:34,CUST-01580,electronics,ZONE-116,5160.17,22,4,1,0,0,1,0.817852,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000163,2025-01-03T22:40:38,CUST-03052,fashion,ZONE-114,1271.21,22,4,1,0,0,0,0.562766,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000164,2025-01-03T23:08:16,CUST-00036,home,ZONE-033,672.76,23,4,1,0,0,1,0.972494,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000165,2025-01-03T23:34:47,CUST-03008,fashion,ZONE-016,454.62,23,4,1,0,0,1,0.987032,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000166,2025-01-03T23:57:39,CUST-02162,fashion,ZONE-016,1510.87,23,4,1,0,0,1,0.847515,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000167,2025-01-04T00:23:46,CUST-02772,beauty,ZONE-000,1018.22,0,5,1,1,0,1,0.522924,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000168,2025-01-04T00:52:09,CUST-02071,home,ZONE-021,993.44,0,5,1,1,0,0,0.822392,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000169,2025-01-04T01:14:45,CUST-03126,home,ZONE-055,478.23,1,5,1,1,0,0,0.543161,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000170,2025-01-04T01:41:48,CUST-01771,electronics,ZONE-095,4808.13,1,5,1,1,0,1,0.654916,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000171,2025-01-04T02:08:20,CUST-01421,grocery,ZONE-115,479.59,2,5,1,1,0,1,0.324656,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000172,2025-01-04T02:33:28,CUST-02525,grocery,ZONE-017,2319.2,2,5,1,1,0,1,0.615837,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000173,2025-01-04T03:00:15,CUST-01801,electronics,ZONE-103,6935.22,3,5,1,1,0,1,0.080924,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000174,2025-01-04T03:28:56,CUST-01246,beauty,ZONE-072,1044.6,3,5,1,1,0,1,0.313064,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000175,2025-01-04T03:54:35,CUST-03633,beauty,ZONE-031,1078.97,3,5,1,1,0,0,0.755717,1,0.0,0.0,0,0.0,0.3620631799359745,2,0.0,train
ORDER-000176,2025-01-04T04:17:54,CUST-02869,grocery,ZONE-003,622.69,4,5,1,1,0,0,0.762561,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000177,2025-01-04T04:44:18,CUST-00798,grocery,ZONE-017,359.11,4,5,1,1,0,1,0.341869,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000178,2025-01-04T05:12:37,CUST-02928,electronics,ZONE-003,7539.9,5,5,1,1,0,1,0.864177,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000179,2025-01-04T05:35:12,CUST-01043,electronics,ZONE-054,704.43,5,5,1,1,0,1,0.748457,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000180,2025-01-04T06:02:51,CUST-01748,grocery,ZONE-114,401.62,6,5,1,1,0,1,0.628052,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000181,2025-01-04T06:27:07,CUST-00897,electronics,ZONE-118,5012.26,6,5,1,1,0,1,1.0,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000182,2025-01-04T06:55:10,CUST-00477,home,ZONE-004,1234.42,6,5,1,1,0,1,0.297952,1,0.0,0.0,0,0.0,0.8353092434700231,0,0.0,train
ORDER-000183,2025-01-04T07:18:10,CUST-01611,fashion,ZONE-090,7066.3,7,5,1,1,0,0,0.674044,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000184,2025-01-04T07:45:04,CUST-02232,electronics,ZONE-105,3386.27,7,5,1,1,0,0,0.955921,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000185,2025-01-04T08:13:42,CUST-01241,fashion,ZONE-098,840.55,8,5,1,1,0,1,0.713592,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000186,2025-01-04T08:39:28,CUST-00308,fashion,ZONE-031,580.71,8,5,1,1,0,0,0.768208,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000187,2025-01-04T09:03:20,CUST-01032,electronics,ZONE-040,6073.3,9,5,1,1,0,1,0.215237,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000188,2025-01-04T09:29:01,CUST-01011,home,ZONE-024,2135.57,9,5,1,1,0,1,0.433842,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000189,2025-01-04T09:57:56,CUST-02363,beauty,ZONE-036,1282.18,9,5,1,1,0,1,0.595893,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000190,2025-01-04T10:24:54,CUST-01167,home,ZONE-015,2138.1,10,5,1,1,0,1,0.379778,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000191,2025-01-04T10:48:45,CUST-02154,beauty,ZONE-001,584.68,10,5,1,1,0,1,0.227801,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000192,2025-01-04T11:15:36,CUST-01907,fashion,ZONE-081,1133.31,11,5,1,1,0,1,0.71348,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000193,2025-01-04T11:41:33,CUST-01095,beauty,ZONE-064,500.48,11,5,1,1,0,1,1.0,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000194,2025-01-04T12:08:30,CUST-02932,fashion,ZONE-016,1795.27,12,5,1,1,0,1,0.154642,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000195,2025-01-04T12:31:00,CUST-02645,fashion,ZONE-057,4086.05,12,5,1,1,0,1,0.826374,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000196,2025-01-04T12:58:50,CUST-02695,electronics,ZONE-084,2430.17,12,5,1,1,0,0,0.61823,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000197,2025-01-04T13:22:46,CUST-01756,grocery,ZONE-025,601.9,13,5,1,1,0,1,0.579847,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000198,2025-01-04T13:49:39,CUST-01306,fashion,ZONE-100,821.0,13,5,1,1,0,1,0.363508,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000199,2025-01-04T14:16:05,CUST-02363,fashion,ZONE-013,1609.88,14,5,1,1,0,1,0.501988,1,0.0,0.0,0,0.0,1.2555803397338907,2,0.0,train
ORDER-000200,2025-01-04T14:44:39,CUST-03818,fashion,ZONE-092,545.51,14,5,1,1,0,1,0.670162,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000201,2025-01-04T15:07:47,CUST-01756,electronics,ZONE-077,1689.7,15,5,1,1,0,1,0.702112,1,0.0,0.0,0,0.0,2.807276956305034,0,0.0,train
ORDER-000202,2025-01-04T15:32:07,CUST-02640,electronics,ZONE-047,1189.22,15,5,1,1,0,1,0.797011,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000203,2025-01-04T16:00:31,CUST-01789,fashion,ZONE-057,1008.61,16,5,1,1,0,0,0.957775,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000204,2025-01-04T16:26:07,CUST-03706,home,ZONE-102,935.43,16,5,1,1,0,1,0.874671,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000205,2025-01-04T16:53:44,CUST-01093,home,ZONE-082,836.92,16,5,1,1,0,1,0.775919,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000206,2025-01-04T17:16:00,CUST-01850,home,ZONE-063,1545.35,17,5,1,1,0,0,1.0,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000207,2025-01-04T17:46:32,CUST-02012,beauty,ZONE-021,260.15,17,5,1,1,0,1,0.66324,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000208,2025-01-04T18:11:42,CUST-02885,grocery,ZONE-063,368.19,18,5,1,1,0,1,0.770727,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000209,2025-01-04T18:36:58,CUST-02861,fashion,ZONE-007,761.18,18,5,1,1,0,0,0.360194,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000210,2025-01-04T19:04:17,CUST-02927,electronics,ZONE-001,1810.73,19,5,1,1,0,1,0.457203,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000211,2025-01-04T19:27:07,CUST-02899,grocery,ZONE-020,513.61,19,5,1,1,0,0,0.898281,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000212,2025-01-04T19:54:00,CUST-01903,home,ZONE-034,1044.72,19,5,1,1,0,1,0.780619,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000213,2025-01-04T20:19:28,CUST-00628,electronics,ZONE-084,2767.51,20,5,1,1,0,1,0.441996,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000214,2025-01-04T20:45:22,CUST-03452,electronics,ZONE-033,1296.87,20,5,1,1,0,1,0.901274,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000215,2025-01-04T21:14:31,CUST-01336,beauty,ZONE-000,645.37,21,5,1,1,0,1,0.561716,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000216,2025-01-04T21:40:31,CUST-00469,grocery,ZONE-066,209.95,21,5,1,1,0,1,0.481541,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000217,2025-01-04T22:03:02,CUST-00520,electronics,ZONE-078,2999.79,22,5,1,1,0,1,0.825935,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000218,2025-01-04T22:29:14,CUST-02017,electronics,ZONE-095,2883.17,22,5,1,1,0,1,1.0,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000219,2025-01-04T22:54:28,CUST-01720,beauty,ZONE-050,697.41,22,5,1,1,0,1,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000220,2025-01-04T23:20:46,CUST-02632,fashion,ZONE-073,1227.43,23,5,1,1,0,1,0.598988,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000221,2025-01-04T23:50:36,CUST-02436,beauty,ZONE-107,801.23,23,5,1,1,0,1,0.433995,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000222,2025-01-05T00:12:57,CUST-00453,fashion,ZONE-118,2216.0,0,6,1,1,0,0,0.93704,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000223,2025-01-05T00:38:07,CUST-01217,electronics,ZONE-065,2603.5,0,6,1,1,0,1,0.258607,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000224,2025-01-05T01:08:22,CUST-03567,beauty,ZONE-052,320.88,1,6,1,1,0,1,0.281463,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000225,2025-01-05T01:33:44,CUST-03021,grocery,ZONE-091,319.06,1,6,1,1,0,0,0.410022,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000226,2025-01-05T01:59:33,CUST-03452,home,ZONE-098,829.47,1,6,1,1,0,1,0.746355,1,0.0,0.0,0,0.0,0.6395937912049782,1,0.0,train
ORDER-000227,2025-01-05T02:22:43,CUST-00088,home,ZONE-067,908.95,2,6,1,1,0,1,0.808562,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000228,2025-01-05T02:48:05,CUST-03629,beauty,ZONE-114,1290.04,2,6,1,1,0,1,0.78355,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000229,2025-01-05T03:17:19,CUST-03416,beauty,ZONE-071,930.65,3,6,1,1,0,0,0.228329,1,0.0,0.0,0,0.0,0.9530661150253973,0,0.0,train
ORDER-000230,2025-01-05T03:42:46,CUST-01824,fashion,ZONE-029,578.92,3,6,1,1,0,1,0.487536,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000231,2025-01-05T04:06:55,CUST-02669,home,ZONE-027,1982.66,4,6,1,1,0,1,0.985364,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000232,2025-01-05T04:34:16,CUST-01121,beauty,ZONE-011,306.82,4,6,1,1,0,1,0.587784,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000233,2025-01-05T05:02:29,CUST-02613,grocery,ZONE-043,1864.77,5,6,1,1,0,1,0.531569,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000234,2025-01-05T05:28:31,CUST-03166,electronics,ZONE-018,2508.36,5,6,1,1,0,0,0.77806,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000235,2025-01-05T05:50:14,CUST-01962,grocery,ZONE-098,834.33,5,6,1,1,0,0,0.337312,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000236,2025-01-05T06:16:10,CUST-00119,home,ZONE-015,818.41,6,6,1,1,0,1,0.368877,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000237,2025-01-05T06:43:31,CUST-01683,electronics,ZONE-117,1423.89,6,6,1,1,0,1,0.691426,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000238,2025-01-05T07:11:44,CUST-02875,grocery,ZONE-109,436.77,7,6,1,1,0,1,0.967525,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000239,2025-01-05T07:37:54,CUST-02798,fashion,ZONE-047,1125.99,7,6,1,1,0,0,0.638994,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000240,2025-01-05T08:02:37,CUST-01975,grocery,ZONE-043,1259.56,8,6,1,1,0,1,0.80817,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000241,2025-01-05T08:28:50,CUST-03941,home,ZONE-061,726.06,8,6,1,1,0,0,0.86741,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000242,2025-01-05T08:54:21,CUST-00484,home,ZONE-001,1072.9,8,6,1,1,0,1,0.762025,1,0.0,0.0,0,0.0,1.0242188767863452,4,0.0,train
ORDER-000243,2025-01-05T09:20:06,CUST-00644,beauty,ZONE-030,693.09,9,6,1,1,0,1,0.450647,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000244,2025-01-05T09:44:37,CUST-01066,grocery,ZONE-068,520.44,9,6,1,1,0,1,0.868937,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000245,2025-01-05T10:12:10,CUST-03179,grocery,ZONE-024,278.64,10,6,1,1,0,1,0.518555,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000246,2025-01-05T10:40:55,CUST-03005,electronics,ZONE-061,1489.71,10,6,1,1,0,0,0.691232,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000247,2025-01-05T11:04:30,CUST-03049,beauty,ZONE-068,476.45,11,6,1,1,0,1,0.792572,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000248,2025-01-05T11:30:58,CUST-03493,beauty,ZONE-041,1349.02,11,6,1,1,0,1,0.373397,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000249,2025-01-05T11:58:58,CUST-01793,electronics,ZONE-008,6505.86,11,6,1,1,0,0,0.678836,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000250,2025-01-05T12:20:08,CUST-01311,electronics,ZONE-011,3935.32,12,6,1,1,0,0,0.649982,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000251,2025-01-05T12:49:22,CUST-02396,beauty,ZONE-087,1063.83,12,6,1,1,0,1,0.924709,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000252,2025-01-05T13:13:16,CUST-01648,home,ZONE-047,1250.78,13,6,1,1,0,1,0.187425,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000253,2025-01-05T13:40:26,CUST-02120,fashion,ZONE-012,796.46,13,6,1,1,0,0,0.568459,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000254,2025-01-05T14:04:03,CUST-00563,grocery,ZONE-072,489.93,14,6,1,1,0,0,0.556374,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000255,2025-01-05T14:31:36,CUST-01603,home,ZONE-007,2333.87,14,6,1,1,0,0,0.751756,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000256,2025-01-05T14:58:42,CUST-01914,grocery,ZONE-116,259.43,14,6,1,1,0,0,0.81672,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000257,2025-01-05T15:24:31,CUST-00362,fashion,ZONE-024,3539.97,15,6,1,1,0,0,0.738743,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000258,2025-01-05T15:49:58,CUST-03981,grocery,ZONE-048,671.1,15,6,1,1,0,1,0.626307,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000259,2025-01-05T16:18:36,CUST-00165,electronics,ZONE-107,3607.21,16,6,1,1,0,1,0.964225,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000260,2025-01-05T16:41:05,CUST-03656,electronics,ZONE-073,2123.57,16,6,1,1,0,0,0.714862,1,0.0,0.0,0,0.0,3.5820893004739975,1,0.0,train
ORDER-000261,2025-01-05T17:07:05,CUST-00329,electronics,ZONE-014,1534.98,17,6,1,1,0,0,0.984117,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000262,2025-01-05T17:34:51,CUST-03409,home,ZONE-053,2404.35,17,6,1,1,0,0,0.571762,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000263,2025-01-05T17:59:43,CUST-02203,electronics,ZONE-071,2583.65,17,6,1,1,0,1,1.0,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000264,2025-01-05T18:25:24,CUST-00795,home,ZONE-076,550.3,18,6,1,1,0,1,0.816898,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000265,2025-01-05T18:50:19,CUST-00955,home,ZONE-054,3272.7,18,6,1,1,0,1,0.707336,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000266,2025-01-05T19:18:36,CUST-01442,home,ZONE-038,955.19,19,6,1,1,0,1,0.71853,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000267,2025-01-05T19:45:08,CUST-03140,electronics,ZONE-074,6052.3,19,6,1,1,0,1,0.749162,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000268,2025-01-05T20:10:50,CUST-00591,fashion,ZONE-026,499.16,20,6,1,1,0,1,0.926518,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000269,2025-01-05T20:37:50,CUST-01000,home,ZONE-048,1300.34,20,6,1,1,0,1,0.790578,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000270,2025-01-05T21:03:18,CUST-02745,home,ZONE-080,5218.54,21,6,1,1,0,1,0.756689,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000271,2025-01-05T21:29:09,CUST-02444,fashion,ZONE-056,1458.36,21,6,1,1,0,1,0.274095,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000272,2025-01-05T21:53:34,CUST-01695,home,ZONE-000,921.47,21,6,1,1,0,1,0.357827,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000273,2025-01-05T22:22:03,CUST-00256,fashion,ZONE-117,2887.03,22,6,1,1,0,0,0.526632,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000274,2025-01-05T22:48:27,CUST-02245,electronics,ZONE-031,1886.48,22,6,1,1,0,0,0.89451,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000275,2025-01-05T23:13:51,CUST-00946,grocery,ZONE-036,925.31,23,6,1,1,0,0,0.694971,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000276,2025-01-05T23:36:31,CUST-02437,fashion,ZONE-001,773.89,23,6,1,1,0,1,0.607987,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000277,2025-01-06T00:06:51,CUST-01133,electronics,ZONE-021,3115.7,0,0,1,0,0,1,0.689318,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000278,2025-01-06T00:30:45,CUST-03913,fashion,ZONE-013,837.66,0,0,1,0,0,1,0.523938,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000279,2025-01-06T00:56:15,CUST-02362,electronics,ZONE-003,1490.0,0,0,1,0,0,1,1.0,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000280,2025-01-06T01:21:08,CUST-02299,grocery,ZONE-001,250.34,1,0,1,0,0,1,0.487198,0,0.0,0.0,0,0.0,1.0,6,0.0,train
ORDER-000281,2025-01-06T01:46:25,CUST-03324,home,ZONE-076,1437.77,1,0,1,0,0,1,0.160993,1,0.0,0.0,0,0.0,2.7043543684755007,1,0.0,train
ORDER-000282,2025-01-06T02:16:11,CUST-03974,grocery,ZONE-008,916.38,2,0,1,0,0,1,0.850287,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000283,2025-01-06T02:40:40,CUST-03084,home,ZONE-015,4446.02,2,0,1,0,0,1,0.813785,0,0.0,0.0,0,0.0,1.0,6,0.0,train
ORDER-000284,2025-01-06T03:08:34,CUST-02375,fashion,ZONE-034,2826.79,3,0,1,0,0,1,0.776211,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000285,2025-01-06T03:33:51,CUST-03427,home,ZONE-103,3782.86,3,0,1,0,0,1,0.542925,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000286,2025-01-06T04:00:02,CUST-00728,fashion,ZONE-002,2513.13,4,0,1,0,0,1,0.873518,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000287,2025-01-06T04:24:02,CUST-03009,electronics,ZONE-073,10203.73,4,0,1,0,0,1,0.604283,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000288,2025-01-06T04:49:52,CUST-02695,fashion,ZONE-045,1366.1,4,0,1,0,0,1,0.71835,1,0.0,0.0,1,0.0,0.5621417431702308,0,0.0,train
ORDER-000289,2025-01-06T05:16:14,CUST-02265,fashion,ZONE-095,662.33,5,0,1,0,0,1,0.813517,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000290,2025-01-06T05:40:01,CUST-03434,fashion,ZONE-104,1953.22,5,0,1,0,0,0,0.621447,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000291,2025-01-06T06:09:41,CUST-02825,electronics,ZONE-085,2527.23,6,0,1,0,0,1,0.576672,0,0.0,0.0,0,0.0,1.0,0,0.0,train
ORDER-000292,2025-01-06T06:36:29,CUST-02849,beauty,ZONE-110,1473.15,6,0,1,0,0,1,0.716705,0,0.0,0.0,0,0.0,1.0,1,0.0,train
ORDER-000293,2025-01-06T06:58:05,CUST-03619,beauty,ZONE-090,961.7,6,0,1,0,0,0,0.581127,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000294,2025-01-06T07:28:27,CUST-02779,fashion,ZONE-073,1027.52,7,0,1,0,0,0,0.741143,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000295,2025-01-06T07:53:17,CUST-01055,beauty,ZONE-117,859.8,7,0,1,0,0,1,0.351859,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000296,2025-01-06T08:18:46,CUST-00739,fashion,ZONE-007,784.55,8,0,1,0,0,1,0.805369,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000297,2025-01-06T08:45:32,CUST-02080,fashion,ZONE-071,629.67,8,0,1,0,0,1,0.77113,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000298,2025-01-06T09:08:06,CUST-00970,beauty,ZONE-026,2283.35,9,0,1,0,0,1,0.864079,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000299,2025-01-06T09:38:51,CUST-02782,electronics,ZONE-037,1511.85,9,0,1,0,0,0,0.710198,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000300,2025-01-06T10:04:21,CUST-03351,electronics,ZONE-073,1616.76,10,0,1,0,0,0,0.860537,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000301,2025-01-06T10:29:38,CUST-01203,electronics,ZONE-072,4514.31,10,0,1,0,0,0,1.0,1,0.0,1.0,0,0.0,2.5314928838195216,3,0.0,train
ORDER-000302,2025-01-06T10:53:39,CUST-03633,home,ZONE-064,1110.47,10,0,1,0,0,1,0.652948,2,0.0,0.0,0,0.0,0.5471602821363726,2,0.0,train
ORDER-000303,2025-01-06T11:18:39,CUST-02945,home,ZONE-063,616.9,11,0,1,0,0,1,0.793892,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000304,2025-01-06T11:45:31,CUST-03952,home,ZONE-063,1285.46,11,0,1,0,0,1,0.659283,0,0.0,0.0,0,0.0,1.0,5,0.0,train
ORDER-000305,2025-01-06T12:12:29,CUST-00805,fashion,ZONE-024,1177.46,12,0,1,0,0,1,0.683169,0,0.0,0.0,0,0.0,1.0,4,0.0,train
ORDER-000306,2025-01-06T12:40:56,CUST-01861,fashion,ZONE-061,904.28,12,0,1,0,0,0,0.745612,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000307,2025-01-06T13:04:01,CUST-02539,electronics,ZONE-036,3586.59,13,0,1,0,0,0,0.461654,0,0.0,0.0,0,0.0,1.0,2,0.0,train
ORDER-000308,2025-01-06T13:31:38,CUST-03006,grocery,ZONE-037,428.9,13,0,1,0,0,0,0.394186,0,0.0,0.0,0,0.0,1.0,3,0.0,train
ORDER-000309,2025-01-06T13:56:00,CUST-03628,beauty,ZONE-078,503.99,13,0,1,0,0,0,0.654203,0,0.0,0.0,0,0.0,1.0,1,0.0,train
